,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,id,author_id,author,n_rt,text_complete,hashtags,colours_y,Id,Label,Colour,text_preprocessed,text_preprocessed_new,sentiment
44,44,44,44,44,44,44,44,1475817560264392708,1361833561972686849,Urbano___VIII,22,"Grazie, ma non compro nulla, il 31 dicembre SPENGO LA TIVÙ 📺.

#31dicembre #discorsofineanno #capodanno #Italia #Segrerella #Draghistan #NoGreenPass https://t.co/8Xv8LU5wxh",#NoGreenPass,0,1.3618335619726868e+18,Urbano___VIII,#fb1239,grazie  ma non compro nulla  il 31 dicembre spengo la tivù   ,grazia comprare nulla 31 dicembre spegnere tivù,0.2382
45,45,45,45,45,45,45,45,1474137765751275526,1436260950198431750,ManuelaV_a,1,Il problema è che l’Italia è un Paese di uomini soia. Se ci fossero stati uomini alfa in maggioranza tutto questo non sarebbe successo. Invece sono conigli impauriti 🐰 #novax #NoGreenPass #23dicembre,#NoGreenPass,0,1.4362609501984315e+18,ManuelaV_a,#fb1239,il problema è che l italia è un paese di uomini soia  se ci fossero stati uomini alfa in maggioranza tutto questo non sarebbe successo  invece sono conigli impauriti  ,problema italia paese uomo soia stare uomo alfa maggioranza successo invece coniglio impauriti,-0.8909999999999999
46,46,46,46,46,46,46,46,1475833758104313856,977434731523559424,vecchietta73,20,"Era il 2018… ben 8 MILIONI di italiani con l’influenza ma si viveva normalmente @MinisteroSalute 
e ora per 50 contagiati ogni 100.000 abitanti è ALLARME🚨  
#RiprendiamociIlFuturo #Freedom #NoGreenPass #NoVaccinePassports https://t.co/fO3zXpewhb",#NoGreenPass,0,9.774347315235594e+17,vecchietta73,#99cccc,era il 2018  ben 8 milioni di italiani con l influenza ma si viveva normalmente e ora per 50 contagiati ogni 100 000 abitanti è allarme ,2018 ben 8 milione italiano influenza vivere normalmente ora 50 contagiare ogni 100 000 abitante allarme,-0.8481
47,47,47,47,47,47,47,47,1475881036093562885,1413591361186672642,Noi_briganti,1,"SARÀ IL NOSTRO MOTTO PER IL 2022 🔴🔴🔴🔴🔴
#Covid_19 #cialtroni #ilpassnonpassa #iononmivaccino #regnodelleduesicilie #politicicorrotti #DittaturaSanitaria #nodittatura #nogreenpass #norimberga #virologifasulli #resistenza #farabutti #informazioneleccaculo https://t.co/7NXyoQFUZI",#NoGreenPass,0,1.4135913611866726e+18,Noi_briganti,#fb1239,sarà il nostro motto per il 2022      ,motto 2022,0.5206
48,48,48,48,48,48,48,48,1475808506653593602,1238800491632607232,gianluca826,22,"IL 6 GENNAIO 2022 AVRÀ LUOGO LA ""MARCIA DELLE LIBERTÀ""
 (a piedi) PROMOSSA DAL MAGISTRATO PROF. PAOLO SCEUSA.* 

 *DETTAGLI* :
Si partirà alle ore 7.30 dal Piazzale Stazione di Venezia 

 *Link
https://t.co/FVnAOgf1NI
#NoGreenPass",#NoGreenPass,0,1.2388004916326072e+18,gianluca826,#99cccc,il 6 gennaio 2022 avrà luogo la  marcia delle libertà   a piedi  promossa dal magistrato prof  paolo sceusa    dettagli    si partirà alle ore 7 30 dal piazzale stazione di venezia  link,6 gennaio 2022 luogo marciare libertà piedi promosso magistrato prof paolo sceusa dettaglio partire ora 7 30 piazzale stazione venezia link,0.7269
49,49,49,49,49,49,49,49,1476001722057338883,1475746062178603008,VeritasVper,1,"Se una cosa non funziona, è incerta ed è pericolosa, è logico renderla obbligatoria. Giusto? O no…?#ObbligoVaccinale #Omicron #tamponi #NoGreenPass #novax",#NoGreenPass,0,1.475746062178603e+18,VeritasVper,#fb1239,se una cosa non funziona  è incerta ed è pericolosa  è logico renderla obbligatoria  giusto  o no   obbligovaccinale,cosa funzionare incerto pericoloso logico rendere obbligatorio giusto no obbligovaccinale,-0.6124
50,50,50,50,50,50,50,50,1465354462319493132,1364298062919794688,Lorenzo62752880,780,"Il filosofo Giorgio Agamben:

""Gli storici guarderanno a questo momento storico evidenziando come i giornalisti abbiano dato prova della più vergognosa e infame complicità"".

#NoGreenPass",#NoGreenPass,0,1.3642980629197947e+18,Lorenzo62752880,#fb1239,il filosofo giorgio agamben   gli storici guarderanno a questo momento storico evidenziando come i giornalisti abbiano dato prova della più vergognosa e infame complicità  ,filosofo giorgio agamben storico guardare momento storico evidenziare giornalista datare prova vergognoso infame complicità,0.3626
51,51,51,51,51,51,51,51,1474484420228747265,1238800491632607232,gianluca826,33,"Per fortuna Stefano #Puzzer sta bene!!!!
Il suo messaggio:
Tanti auguri anche a voi tante grazie da Stefano Matia e Cristian.
Non molliamo ce la faremo.😘

#NoGreenPass https://t.co/8HJLPEA7MB",#NoGreenPass,0,1.2388004916326072e+18,gianluca826,#99cccc,per fortuna stefano sta bene     il suo messaggio  tanti auguri anche a voi tante grazie da stefano matia e cristian  non molliamo ce la faremo  ,fortuna stefano bene messaggio tanto augurio tanto grazia stefano matia cristian mollare ce,0.7184
52,52,52,52,52,52,52,52,1475528970217140234,1238800491632607232,gianluca826,29,"Buonasera a tutti, a seguito dell'espropriazione dalla nostra pagina facebook de ""LA GENTE COME NOI - COORDINAMENTO NAZIONALE"" siamo a invitarvi alla nuova pagina che abbiamo aperto prontamente.... 
ISCRIVETEVI QUI
https://t.co/p5Ob3fwhSJ

#NoGreenPass
#Puzzer
#StefanoPuzzer https://t.co/xJbXANm4jU",#NoGreenPass,0,1.2388004916326072e+18,gianluca826,#99cccc,buonasera a tutti  a seguito dell espropriazione dalla nostra pagina facebook de  la gente come noi   coordinamento nazionale  siamo a invitarvi alla nuova pagina che abbiamo aperto prontamente     iscrivetevi qui,buonasera seguito espropriazione pagina facebook de gente coordinamento nazionale invitare nuovo pagina aperto prontamente iscrivere qui,0.7184
53,53,53,53,53,53,53,53,1466120346134880278,1447476230517927936,Aurora88969659,218,"Basta con la retorica del “facciamolo per il bene comune”.
Se con le vostre buone ragioni decidete di vaccinarvi (cosa che siete liberissimi di fare) sappiate che è solo PER VOI STESSI, non per gli altri.
Se volete proteggere gli altri, fatevi un tampone al giorno.
 #NoGreenPass",#NoGreenPass,0,1.447476230517928e+18,Aurora88969659,#fb1239,basta con la retorica del  facciamolo per il bene comune   se con le vostre buone ragioni decidete di vaccinarvi  cosa che siete liberissimi di fare  sappiate che è solo per voi stessi  non per gli altri  se volete proteggere gli altri  fatevi un tampone al giorno ,bastare retorico fare bene comune buono ragione decidere vaccinarvi cosa libero fare sapere solo altri volere proteggere altri fare tampone giorno,0.0
54,54,54,54,54,54,54,54,1475971593830604807,1245445880540467203,paolobura1,1,Funziona bene il greenpass. Dovete toglierlo!!!!! #nogreenpass @localteamtv https://t.co/8XK6PHiQqs,#NoGreenPass,0,1.2454458805404672e+18,paolobura1,#99cccc,funziona bene il greenpass  dovete toglierlo     ,funzionare bene greenpass dovere togliere,0.2732
55,55,55,55,55,55,55,55,1463260799951060997,3090019191,magicaGrmente22,2,"#NoGreenPass

InfluWeb: 
durante la 12a settimana del 2021, circa il 64% dei casi di sindrome simil-influenzale riferisce di non essere stato visitato da un medico del Servizio sanitario nazionale ma di aver avuto una sindrome simil-influenzale.

https://t.co/5cS5fDUaXm https://t.co/5f8m4xZbFG",#NoGreenPass,0,3090019191.0,magicaGrmente22,#fb1239,influweb  durante la 12a settimana del 2021  circa il 64  dei casi di sindrome simil influenzale riferisce di non essere stato visitato da un medico del servizio sanitario nazionale ma di aver avuto una sindrome simil influenzale ,influweb durante 12a settimana 2021 circa 64 caso sindrome simil influenzale riferire essere stare visitare medico servizio sanitario nazionale avere sindrome simil influenzale,-0.9001
56,56,56,56,56,56,56,56,1475856699651153929,2380463039,cris_tian76,26,Farmacista: da stamattina 8 positivi di cui 7 benedetti. I vaccinati si contagiano più dei non vaccinati. Questo ormai è palese e assodato. #NoGreenPass #ObbligoVaccinale #tamponi,#NoGreenPass,0,2380463039.0,cris_tian76,#fb1239,farmacista  da stamattina 8 positivi di cui 7 benedetti  i vaccinati si contagiano più dei non vaccinati  questo ormai è palese e assodato ,farmacista stamattina 8 positivi 7 benedetto vaccinati contagiare vaccinare ormai palese assodato,-0.1779
57,57,57,57,57,57,57,57,1475931777046884358,880502911,rotre54,1,"#Cruciani ricoperto (finalmente)  da una valanga di melma. 

Ma tanto lo shampoo non se lo fa. 

#LaZanzara Mauro da Mantova #Confindustria #Bonomi #inonda
#Inondala7 #novax #NoGreenPass #nogreenpassobbligatorio #Fascisti #Meloni #Fratelliditalia #Parenzo #28dicembre https://t.co/YUkeaAIri2",#vaccinatevi,1,880502911.0,rotre54,#007474,ricoperto  finalmente  da una valanga di melma  ma tanto lo shampoo non se lo fa  mauro da mantova,ricoprire finalmente valanga melma tanto shampoo fare mauro mantova,0.2205
58,58,58,58,58,58,58,58,1475730771436609536,984895994755211265,Vathek1984,1,"""Fare le code in farmacia per i tamponi e' un fatto di civiltà""

 is the new

""Pagare le tasse e' una cosa bellissima""

#28dicembre #Omicron #NoGreenPass #novax #tamponi #tampone #FFP2 #Draghistan #Draghi #greenpass",#NoGreenPass,0,9.848959947552113e+17,Vathek1984,#fb1239, fare le code in farmacia per i tamponi e  un fatto di civiltà  is the new  pagare le tasse e  una cosa bellissima ,fare coda farmacia tampone fare civiltà is the new pagare tassa cosa bello,-0.7964
59,59,59,59,59,59,59,59,1475975758497595393,1334153931207929859,ZGravita,1,"Poverino gli sarà presa na' cacarella motorizzata senza andare alle giostre . So disgrazie 
#contagi  #vaccinatevi_e_basta coglioni #novax #NoGreenPass #nogreenpassobbligatorio https://t.co/1ul612zNzU",#NoGreenPass,0,1.33415393120793e+18,ZGravita,#fb1239,poverino gli sarà presa na  cacarella motorizzata senza andare alle giostre   so disgrazie coglioni,poverino prendere na cacarella motorizzare senza andare giostra sapere disgrazia coglione,-0.4767
60,60,60,60,60,60,60,60,1475893796823093255,919568303894515712,ADeborahF,30,"Assodato che ""La vaccinazione non immunizza"" (Recalcati)
Assodato che il tampone antigienico non è affidabile
Assodato che siamo in mano ad un branco di idioti
Si può tranquillamente affermare che L'Italia è un Paese di merda
 governato da gente di merda
#Draghistan #NoGreenPass https://t.co/Y4PixjFhlk",#NoGreenPass,0,9.195683038945156e+17,ADeborahF,#fb1239,assodato che  la vaccinazione non immunizza   recalcati  assodato che il tampone antigienico non è affidabile assodato che siamo in mano ad un branco di idioti si può tranquillamente affermare che l italia è un paese di merda governato da gente di merda,assodato vaccinazione immunizzare recalcati assodato tampone antigienico affidabile assodato mano branco idiota potere tranquillamente affermare italia paese merda governare gente merda,-0.9432
61,61,61,61,61,61,61,61,1475514267852054537,1917139915,Mik82Freedom,2,"@renatobrunetta Grandi risultati!
Dovete fare un decreto ogni 10 giorni per coprire i fallimenti di una politica incentrata solo sui fluidi magici,scordandovi le cure. Ora con dosi ogni 3-4 mesi + tamponi per iniettati, avete dimostrato voi stessi che è stato solo fumo negli occhi #NoGreenPass https://t.co/0wbrZJo6lc",#NoGreenPass,0,1917139915.0,Mik82Freedom,#fb1239,grandi risultati  dovete fare un decreto ogni 10 giorni per coprire i fallimenti di una politica incentrata solo sui fluidi magici scordandovi le cure  ora con dosi ogni 3 4 mesi   tamponi per iniettati  avete dimostrato voi stessi che è stato solo fumo negli occhi,grande risultato dovere fare decreto ogni 10 giorno coprire fallimento politico incentrare solo fluido magico scordandovi cura ora dose ogni 3 4 mese tampone iniettati dimostrare stare solo fumo occhio,-0.8074
62,62,62,62,62,62,62,62,1474537092139073536,1452980849172008962,MOV_ONDA,8,"Non so chi sei né dove abiti ma ti troverò e ti abbraccerò!
Mio eroe❤️
.
#nogreenpass #bastardi #mafiosi #Draghibugiardo #Draghistan #megagreenpass #MerryChristmas #GreenPassrafforzato #Mattino5 https://t.co/TCsd5rKWN1",#NoGreenPass,0,1.452980849172009e+18,MOV_ONDA,#fb1239,non so chi sei né dove abiti ma ti troverò e ti abbraccerò  mio eroe    ,sapere né abito trovare abbracciare eroe,0.8765
63,63,63,63,63,63,63,63,1475841175986839554,1364298062919794688,Lorenzo62752880,12,"La Polonia ha la stessa curva della Germania.

Sarà che le misure del governo tedesco funzionano così tanto che gli effetti si vedono anche nei Paesi confinanti?

Buffoni ne abbiamo?

#NoGreenPass https://t.co/z7O4ti5DPO",#NoGreenPass,0,1.3642980629197947e+18,Lorenzo62752880,#fb1239,la polonia ha la stessa curva della germania  sarà che le misure del governo tedesco funzionano così tanto che gli effetti si vedono anche nei paesi confinanti  buffoni ne abbiamo ,polonia stesso curva germania misura governo tedesco funzionare così tanto effetto vedere paese confinante buffoni,-0.4939
64,64,64,64,64,64,64,64,1475430257624764419,1364298062919794688,Lorenzo62752880,285,"Ricciardi annuncia quarta dose tra maggio e giugno!

Quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4?

Quanto si pensa di andare avanti così?

#NoGreenPass",#NoGreenPass,0,1.3642980629197947e+18,Lorenzo62752880,#fb1239,ricciardi annuncia quarta dose tra maggio e giugno  quindi a breve anche con 3 dosi non si potrà più fare nulla senza la 4  quanto si pensa di andare avanti così ,ricciardi annunciare quarto dose maggio giugno quindi breve 3 dose potere fare nulla senza 4 pensare andare avanti così,-0.5423
65,65,65,65,65,65,65,65,1450038116807585794,2873377521,Willi_Shake_01,17,"Stiamo entrando nell'era ""Draghistan""

Dedicato a tutti coloro che vedevano Grisù quale salvatore della Patria; un banchiere che ha portato alla fame il popolo greco, non avrebbe mai potuto salvarci, anzi !!
#NoGreenPass #siamotuttiportuali #DraghiArrenditi https://t.co/Bf2kn21uQK",#NoGreenPass,0,2873377521.0,Willi_Shake_01,#fb1239,stiamo entrando nell era  draghistan  dedicato a tutti coloro che vedevano grisù quale salvatore della patria  un banchiere che ha portato alla fame il popolo greco  non avrebbe mai potuto salvarci  anzi   ,entrare draghistan dedicare coloro vedere grisù salvatore patria banchiere portare fame popolo greco mai potere salvare anzi,-0.9068
66,66,66,66,66,66,66,66,1475484715335442442,1364298062919794688,Lorenzo62752880,12,"File di ore e ore per tamponi per le feste... poi diranno che sono aumentati i contagi e bisogna tornare in lockdown...

#NoGreenPass",#NoGreenPass,0,1.3642980629197947e+18,Lorenzo62752880,#fb1239,file di ore e ore per tamponi per le feste    poi diranno che sono aumentati i contagi e bisogna tornare in lockdown   ,file ora ora tampone festa poi dire aumentare contagio bisognare tornare lockdown,0.5719
67,67,67,67,67,67,67,67,1475862753827041283,1238800491632607232,gianluca826,11,"#Puzzer il #Sankara Italiano.
Sankara 4/10/1984
Puzzer 18/10/2021
Finora abbiamo porto l'altra guancia gli schiaffi sono stati raddoppiati Ma il cuore del cattivo non si è ammorbidito Hanno calpestato la verità Hanno trasformato la croce di Cristo in mazza
VINCEREMO
#NoGreenPass https://t.co/7qR3JtqwWt",#NoGreenPass,0,1.2388004916326072e+18,gianluca826,#99cccc,il italiano  sankara 4 10 1984 puzzer 18 10 2021 finora abbiamo porto l altra guancia gli schiaffi sono stati raddoppiati ma il cuore del cattivo non si è ammorbidito hanno calpestato la verità hanno trasformato la croce di cristo in mazza vinceremo,italiano sankara 4 10 1984 puzzer 18 10 2021 finora porto altro guancia schiaffo stare raddoppiare cuore cattivo ammorbidito calpestare verità trasformare croce cristo mazza vincere,-0.8225
68,68,68,68,68,68,68,68,1473771831001767953,420931672,EmeiMarkus,106,"Francesca #Donato: ""i guariti sono già immuni e non hanno bisogno di nessun vaccino""

#Zonabianca #ottoemezzo #staseraitalia #novax #NoGreenPass #22dicembre @ladyonorato https://t.co/ITnLu8NEZC",#NoGreenPass,0,420931672.0,EmeiMarkus,#fb1239,francesca  i guariti sono già immuni e non hanno bisogno di nessun vaccino ,francesca guarire già immune bisogno nessun vaccinare,0.296
69,69,69,69,69,69,69,69,1475563140872130561,1364298062919794688,Lorenzo62752880,22,"In Romania e Slovenia con bassi tassi vaccinali, il 40 e il 59% i casi sono al minimo.

Le curve dei casi sono circa le stesse di Austria e Germania. 

Buffonata prendere i dati momentanei solo di alcuni Paesi e spacciarli per merito di certe misure.

#NoGreenPass",#NoGreenPass,0,1.3642980629197947e+18,Lorenzo62752880,#fb1239,in romania e slovenia con bassi tassi vaccinali  il 40 e il 59  i casi sono al minimo  le curve dei casi sono circa le stesse di austria e germania  buffonata prendere i dati momentanei solo di alcuni paesi e spacciarli per merito di certe misure ,romania slovenia basso tasso vaccinali 40 59 caso minimo curva caso circa austria germania buffonata prendere dato momentaneo solo alcun paese spacciarli merito certe misura,0.1779
